StreetName,buldingNr,apartmentNr,postalCode,city,district
Koźlarska,1a,,30-711,Kraków, 
Paproci,1a,,30-714,Kraków, 
Sarmacka,1a,,30-711,Kraków, 
Łanowa,1a,,30-725,Kraków, 
Świętej Kingi,1a,,30-528,Kraków, 
Grochowa,1b,,30-731,Kraków, 
Łanowa,1b,,30-725,Kraków, 
Albatrosów,2,,30-716,Kraków, 
Grzybki,2,,30-416,Kraków, 
Ignacego Krasickiego,2,,30-503,Kraków, 
Jana Długosza,2,,30-512,Kraków, 
Jana Tarnowskiego,2,,30-528,Kraków, 
Koźlarska,2,,30-711,Kraków, 
Lipowa,2,,30-702,Kraków, 
Paproci,2,,30-714,Kraków, 
Plac Emila Serkowskiego,2,,30-512,Kraków, 
Przedwiośnie,2,,30-502,Kraków, 
Przemysłowa,2,,30-701,Kraków, 
Wałowa,2,,30-704,Kraków, 
Łanowa,2,,30-725,Kraków, 
Świętej Kingi,2,,30-528,Kraków, 
Żeńców,2,,30-734,Kraków, 
Golikówka,20,,30-723,Kraków, 
Gromadzka,20,,30-714,Kraków, 
Ignacego Krasickiego,20,,30-503,Kraków, 
Generała Jana Henryka Dąbrowskiego,20,,30-532,Kraków, 
Kacza,20,,30-735,Kraków, 
Kozia,20,,30-733,Kraków, 
Lwowska,20,,30-548,Kraków, 
Płaszowska,20,,30-713,Kraków, 
Romualda Traugutta,20,,30-549,Kraków, 
Sarmacka,20,,30-711,Kraków, 
Stanisława Smolki,20,,30-513,Kraków, 
Strycharska,20,,30-712,Kraków, 
Stróża Rybna,20,,30-714,Kraków, 
Rydlówka,20a,,30-363,Kraków, 
Golikówka,21,,30-723,Kraków, 
Gromadzka,21,,30-714,Kraków, 
Kacza,21,,30-735,Kraków, 
Mariana Batki,21,,30-735,Kraków, 
Motyla,21,,30-733,Kraków, 
Powstańców Wielkopolskich,21,,30-707,Kraków, 
Płaszowska,21,,30-713,Kraków, 
Romana Kiełkowskiego,21,,30-704,Kraków, 
Rybitwy,21,,30-722,Kraków, 
Strycharska,21,,30-712,Kraków, 
Turecka,21,,30-332,Kraków, 
Zatorska,21,,30-332,Kraków, 
Źródlana,21,,30-734,Kraków, 
Żeńców,21,,30-734,Kraków, 
Żołnierska,21,,30-735,Kraków, 
Żeńców,21A,,30-734,Kraków, 
Żeńców,21B,,30-734,Kraków, 
Gromadzka,21a,,30-714,Kraków, 
Strycharska,21a,,30-712,Kraków, 
Łanowa,21a,,30-725,Kraków, 
Golikówka,22,,30-723,Kraków, 
Ignacego Krasickiego,22,,30-503,Kraków, 
Kozia,22,,30-733,Kraków, 
Lwowska,22,,30-551,Kraków, 
Płaszowska,22,,30-713,Kraków, 
Tadeusza Romanowicza,22,,30-702,Kraków, 
Romualda Traugutta,22,,30-549,Kraków, 
Sarmacka,22,,30-711,Kraków, 
Strycharska,22,,30-712,Kraków, 
Golikówka,22a,,30-723,Kraków, 
Gromadzka,22a,,30-714,Kraków, 
Golikówka,22b,,30-723,Kraków, 
Golikówka,22c,,30-723,Kraków, 
Gromadzka,22c,,30-714,Kraków, 
Golikówka,22d,,30-723,Kraków, 
Gromadzka,22d,,30-714,Kraków, 
Gromadzka,22e,,30-714,Kraków, 
Gromadzka,22f,,30-714,Kraków, 
Barska,23,,30-307,Kraków, 
Golikówka,23,,30-723,Kraków, 
Gromadzka,23,,30-714,Kraków, 
Generała Jana Henryka Dąbrowskiego,23,,30-532,Kraków, 
Motyla,23,,30-733,Kraków, 
Powstańców Wielkopolskich,23,,30-707,Kraków, 
Płaszowska,23,,30-713,Kraków, 
Tadeusza Romanowicza,23,,30-702,Kraków, 
Rybitwy,23,,30-722,Kraków, 
Strycharska,23,,30-712,Kraków, 
Źródlana,23,,30-734,Kraków, 
Golikówka,24,,30-723,Kraków, 
Gromadzka,24,,30-714,Kraków, 
Ignacego Krasickiego,24,,30-503,Kraków, 
Generała Jana Henryka Dąbrowskiego,24,,30-532,Kraków, 
Kacza,24,,30-735,Kraków, 
Lwowska,24,,30-551,Kraków, 
Płaszowska,24,,30-713,Kraków, 
Romualda Traugutta,24,,30-549,Kraków, 
Sarmacka,24,,30-711,Kraków, 
Stanisława Klimeckiego,24,,30-705,Kraków, 
Golikówka,24a,,30-723,Kraków, 
Golikówka,24b,,30-723,Kraków, 
Gromadzka,24b,,30-714,Kraków, 
Golikówka,24c,,30-723,Kraków, 
Gromadzka,24c,,30-714,Kraków, 
Golikówka,25,,30-723,Kraków, 
Generała Jana Henryka Dąbrowskiego,25,,30-532,Kraków, 
Marii Konopnickiej,25,,30-302,Kraków, 
Rybitwy,25,,30-722,Kraków, 
Sarmacka,25,,30-711,Kraków, 
Zabłocie,25,,30-701,Kraków, 
Zabłocie,25a,,30-701,Kraków, 
Golikówka,26,,30-723,Kraków, 
Gromadzka,26,,30-719,Kraków, 
Ignacego Krasickiego,26,,30-503,Kraków, 
Generała Jana Henryka Dąbrowskiego,26,,30-532,Kraków, 
Kacza,26,,30-735,Kraków, 
Kozia,26,,30-733,Kraków, 
Lwowska,26,,30-551,Kraków, 
Mariana Batki,26,,30-735,Kraków, 
Płaszowska,26,,30-713,Kraków, 
Romualda Traugutta,26,,30-549,Kraków, 
Rybitwy,26,,30-722,Kraków, 
Łanowa,26,,30-725,Kraków, 
Grochowa,26a,,30-731,Kraków, 
Grochowa,26b,,30-731,Kraków, 
Grochowa,26e,,30-731,Kraków, 
Grochowa,26f,,30-731,Kraków, 
Golikówka,27,,30-723,Kraków, 
Gromadzka,27,,30-714,Kraków, 
Kacza,27,,30-735,Kraków, 
Mariana Batki,27,,30-735,Kraków, 
Płaszowska,27,,30-713,Kraków, 
Golikówka,27a,,30-723,Kraków, 
Płaszowska,27a,,30-713,Kraków, 
Barska,28,,30-307,Kraków, 
Golikówka,28,,30-723,Kraków, 
Ignacego Krasickiego,28,,30-503,Kraków, 
Lwowska,28,,30-551,Kraków, 
Rybitwy,28,,30-722,Kraków, 
Żeńców,28,,30-734,Kraków, 
Żeńców,28a,,30-734,Kraków, 
Seweryna Goszczyńskiego,28d,,30-724,Kraków, 
Seweryna Goszczyńskiego,28e,,30-724,Kraków, 
Golikówka,29,,30-723,Kraków, 
Gromadzka,29,,30-714,Kraków, 
Mariana Batki,29,,30-735,Kraków, 
Płaszowska,29,,30-713,Kraków, 
Tadeusza Romanowicza,29,,30-702,Kraków, 
Rybitwy,29,,30-722,Kraków, 
Sarmacka,29,,30-711,Kraków, 
Źródlana,29,,30-734,Kraków, 
Gromadzka,29a,,30-714,Kraków, 
Sarmacka,2a,,30-711,Kraków, 
Żeńców,2a,,30-734,Kraków, 
Sarmacka,2b,,30-711,Kraków, 
Saska,2b,,30-715,Kraków, 
Sarmacka,2c,,30-711,Kraków, 
Sarmacka,2d,,30-711,Kraków, 
Dąbrówki,3,,30-550,Kraków, 
Grochowa,3,,30-731,Kraków, 
Gromadzka,3,,30-714,Kraków, 
Hetmańska,3,,30-528,Kraków, 
Ignacego Krasickiego,3,,30-513,Kraków, 
Jana Dekerta,3,,30-703,Kraków, 
Jana Długosza,3,,30-512,Kraków, 
Generała Jana Henryka Dąbrowskiego,3,,30-532,Kraków, 
Jana Heweliusza,3,,30-726,Kraków, 
Jana Tarnowskiego,3,,30-528,Kraków, 
Janowa Wola,3,,30-550,Kraków, 
Na Ustroniu,3,,30-334,Kraków, 
Kormoranów,3,,30-737,Kraków, 
Koźlarska,3,,30-711,Kraków, 
Lipowa,3,,30-702,Kraków, 
Marii Konopnickiej,3,,30-332,, 
Orawska,3,,30-501,Kraków, 
Paproci,3,,30-714,Kraków, 
Plac Emila Serkowskiego,3,,30-512,Kraków, 
Sarmacka,3,,30-711,Kraków, 
Stanisława Klimeckiego,3,,30-705,Kraków, 
Stróża Rybna,3,,30-714,Kraków, 
Swoboda,3,,30-332,Kraków, 
Szaflarska,3,,30-501,Kraków, 
Tyniecka,3,,30-319,Kraków, 
Wadowicka,3,,30-347,Kraków, 
Wałowa,3,,30-704,Kraków, 
Łanowa,3,,30-725,Kraków, 
Ślusarska,3,,30-710,Kraków, 
Świętej Kingi,3,,30-528,Kraków, 
Źródlana,3,,30-734,Kraków, 
Żeńców,3,,30-734,Kraków, 
Golikówka,30,,30-723,Kraków, 
Gromadzka,30,,30-719,Kraków, 
Lwowska,30,,30-551,Kraków, 
Płaszowska,30,,30-713,Kraków, 
Rybitwy,30,,30-722,Kraków, 
Źródlana,30,,30-734,Kraków, 
Golikówka,30a,,30-723,Kraków, 
Płaszowska,30a,,30-713,Kraków, 
Rybitwy,30a,,30-722,Kraków, 
Płaszowska,30b,,30-713,Kraków, 
Rybitwy,30b,,30-722,Kraków, 
Płaszowska,30c,,30-713,Kraków, 
Golikówka,31,,30-723,Kraków, 
Płaszowska,31,,30-713,Kraków, 
Rybitwy,31,,30-722,Kraków, 
Seweryna Goszczyńskiego,31,,30-724,Kraków, 
Żeńców,31,,30-734,Kraków, 
Golikówka,31a,,30-723,Kraków, 
Gromadzka,32,,30-719,Kraków, 
Płaszowska,32,,30-713,Kraków, 
Rybitwy,32,,30-722,Kraków, 
Żeńców,32,,30-734,Kraków, 
Płaszowska,32a,,30-713,Kraków, 
Golikówka,33,,30-723,Kraków, 
Gromadzka,33,,30-714,Kraków, 
Motyla,33,,30-733,Kraków, 
Płaszowska,33,,30-713,Kraków, 
Rybitwy,33,,30-722,Kraków, 
Seweryna Goszczyńskiego,33,,30-724,Kraków, 
Zabłocie,33,,30-701,Kraków, 
Źródlana,33,,30-734,Kraków, 
Żeńców,33,,30-734,Kraków, 
Golikówka,33a,,30-723,Kraków, 
Golikówka,33b,,30-723,Kraków, 
Ignacego Krasickiego,34,,30-503,Kraków, 
Motyla,34,,30-733,Kraków, 
Rybitwy,34,,30-722,Kraków, 
Łanowa,34,,30-725,Kraków, 
Żeńców,34,,30-734,Kraków, 
Motyla,34a,,30-733,Kraków, 
Łanowa,34a,,30-725,Kraków, 
Golikówka,35,,30-723,Kraków, 
Gromadzka,35,,30-714,Kraków, 
Motyla,35,,30-733,Kraków, 
Płaszowska,35,,30-713,Kraków, 
Rybitwy,35,,30-722,Kraków, 
Seweryna Goszczyńskiego,35,,30-724,Kraków, 
Żeńców,35A,,30-734,Kraków, 
Żeńców,35B,,30-734,Kraków, 
Żeńców,35C,,30-734,Kraków, 
Motyla,35a,,30-733,Kraków, 
Płaszowska,35b,,30-713,Kraków, 
Golikówka,36,,30-723,Kraków, 
Gromadzka,36,,30-719,Kraków, 
Kacza,36,,30-735,Kraków, 
Kacza,36a,,30-735,Kraków, 
Płaszowska,36b,,30-713,Kraków, 
Płaszowska,36c,,30-713,Kraków, 
Płaszowska,36d,,30-713,Kraków, 
Golikówka,37,,30-723,Kraków, 
Gromadzka,37,,30-719,Kraków, 
Kalwaryjska,37,,30-504,Kraków, 
Rybitwy,37,,30-722,Kraków, 
Tadeusza Romanowicza,1,,30-701,Kraków, 
Źródlana,37,,30-734,Kraków, 
Gromadzka,38,,30-719,Kraków, 
Płaszowska,38,,30-713,Kraków, 
Rybitwy,38,,30-722,Kraków, 
Płaszowska,38a,,30-713,Kraków, 
Rybitwy,38a,,30-722,Kraków, 
Płaszowska,38b,,30-713,Kraków, 
Płaszowska,38c,,30-713,Kraków, 
Płaszowska,38d,,30-713,Kraków, 
Płaszowska,38e,,30-713,Kraków, 
Albatrosów,39,,30-716,Kraków, 
Golikówka,39,,30-723,Kraków, 
Gromadzka,39,,30-719,Kraków, 
Kalwaryjska,39,,30-504,Kraków, 
Płaszowska,39,,30-713,Kraków, 
Rybitwy,39,,30-722,Kraków, 
Źródlana,39,,30-734,Kraków, 
Grochowa,3a,,30-731,Kraków, 
Koźlarska,3a,,30-711,Kraków, 
Romualda Traugutta,3a,,30-549,Kraków, 
Źródlana,3a,,30-734,Kraków, 
Romualda Traugutta,3b,,30-549,Kraków, 
Barska,4,,30-307,Kraków, 
Dąbrówki,4,,30-550,Kraków, 
Grochowa,4,,30-731,Kraków, 
Hetmańska,4,,30-528,Kraków, 
Ignacego Krasickiego,4,,30-503,Kraków, 
Jana Długosza,4,,30-512,Kraków, 
Jana Heweliusza,4,,30-726,Kraków, 
Jana Tarnowskiego,4,,30-528,Kraków, 
Kacza,4,,30-735,Kraków, 
Koźlarska,4,,30-711,Kraków, 
Paproci,4,,30-714,Kraków, 
Plac Emila Serkowskiego,4,,30-512,Kraków, 
Przedwiośnie,4,,30-502,Kraków, 
Przemysłowa,4,,30-701,Kraków, 
Tadeusza Romanowicza,4,,30-702,Kraków, 
Romualda Traugutta,4,,30-549,Kraków, 
Sarmacka,4,,30-711,Kraków, 
Stanisława Smolki,4,,30-513,Kraków, 
Tadeusza Rejtana,4,,30-510,Kraków, 
Tyniecka,4,,30-319,Kraków, 
Wałowa,4,,30-704,Kraków, 
Zaułek,4,,30-703,Kraków, 
Łanowa,4,,30-725,Kraków, 
Świętej Kingi,4,,30-528,Kraków, 
Źródlana,4,,30-734,Kraków, 
Żeńców,4,,30-734,Kraków, 
Golikówka,40,,30-723,Kraków, 
Rybitwy,40,,30-722,Kraków, 
Żeńców,40,,30-734,Kraków, 
Rybitwy,40a,,30-722,Kraków, 
Golikówka,41,,30-723,Kraków, 
Gromadzka,41,,30-719,Kraków, 
Jana Zamoyskiego,41,,30-519,Kraków, 
Kalwaryjska,41,,30-504,Kraków, 
Płaszowska,41,,30-713,Kraków, 
Rybitwy,41,,30-722,Kraków, 
Gromadzka,41a,,30-719,Kraków, 
Golikówka,42,,30-723,Kraków, 
Kacza,42,,30-735,Kraków, 
Rybitwy,42,,30-722,Kraków, 
Żeńców,42,,30-734,Kraków, 
Seweryna Goszczyńskiego,42a,,30-724,Kraków, 
Seweryna Goszczyńskiego,42b,,30-724,Kraków, 
Albatrosów,43,,30-716,Kraków, 
Czyżówka,43,,30-526,Kraków, 
Gromadzka,43,,30-719,Kraków, 
Jana Zamoyskiego,43,,30-519,Kraków, 
Józefińska,43,,30-529,Kraków, 
Kalwaryjska,43,,30-504,Kraków, 
Płaszowska,43,,30-713,Kraków, 
Rybitwy,43,,30-722,Kraków, 
Seweryna Goszczyńskiego,43,,30-724,Kraków, 
Łanowa,43,,30-725,Kraków, 
Golikówka,43a,,30-723,Kraków, 
Łanowa,43a,,30-725,Kraków, 
Golikówka,43b,,30-723,Kraków, 
Łanowa,43b,,30-725,Kraków, 
Golikówka,43c,,30-723,Kraków, 
Rybitwy,44,,30-722,Kraków, 
Łanowa,44,,30-725,Kraków, 
Łanowa,44a,,30-725,Kraków, 
Golikówka,45,,30-723,Kraków, 
Gromadzka,45,,30-719,Kraków, 
Jana Zamoyskiego,45,,30-519,Kraków, 
Józefińska,45,,30-529,Kraków, 
Kalwaryjska,45,,30-504,Kraków, 
Płaszowska,45,,30-713,Kraków, 
Rybitwy,45,,30-722,Kraków, 
Seweryna Goszczyńskiego,45,,30-724,Kraków, 
Golikówka,46,,30-723,Kraków, 
Rybitwy,46,,30-722,Kraków, 
Albatrosów,47,,30-716,Kraków, 
Jana Zamoyskiego,47,,30-519,Kraków, 
Józefińska,47,,30-529,Kraków, 
Kalwaryjska,47,,30-504,Kraków, 
Płaszowska,47,,30-713,Kraków, 
Rybitwy,47,,30-722,Kraków, 
Golikówka,48,,30-723,Kraków, 
Rybitwy,48,,30-722,Kraków, 
Golikówka,48a,,30-723,Kraków, 
Łanowa,48b,,30-725,Kraków, 
Łanowa,48c,,30-725,Kraków, 
Łanowa,48d,,30-725,Kraków, 
Jana Zamoyskiego,49,,30-519,Kraków, 
Płaszowska,49,,30-713,Kraków, 
Rybitwy,49,,30-722,Kraków, 
Seweryna Goszczyńskiego,49,,30-724,Kraków, 
Gromadzka,4a,,30-714,Kraków, 
Tadeusza Romanowicza,4a,,30-702,Kraków, 
Stanisława Smolki,4a,,30-513,Kraków, 
Żeńców,4a,,30-734,Kraków, 
Gromadzka,4b,,30-714,Kraków, 
Stanisława Smolki,4b,,30-513,Kraków, 
Gromadzka,4c,,30-714,Kraków, 
Lipowa,4g,,30-702,Kraków, 
Dąbrówki,5,,30-550,Kraków, 
Gromadzka,5,,30-714,Kraków, 
Hetmańska,5,,30-528,Kraków, 
Ignacego Krasickiego,5,,30-513,Kraków, 
Iłowa,5,,30-724,Kraków, 
Jana Długosza,5,,30-512,Kraków, 
Jana Heweliusza,5,,30-726,Kraków, 
Jana Tarnowskiego,5,,30-528,Kraków, 
Janowa Wola,5,,30-550,Kraków, 
Kacza,5,,30-735,Kraków, 
Kozia,5,,30-733,Kraków, 
Koźlarska,5,,30-711,Kraków, 
Lipowa,5,,30-702,Kraków, 
Na Dołach,5,,30-704,Kraków, 
Orawska,5,,30-501,Kraków, 
Paproci,5,,30-714,Kraków, 
Plac Emila Serkowskiego,5,,30-512,Kraków, 
Płaszowska,5,,30-713,Kraków, 
Tadeusza Romanowicza,5,,30-702,Kraków, 
Romualda Traugutta,5,,30-549,Kraków, 
Sarmacka,5,,30-711,Kraków, 
Stróża Rybna,5,,30-714,Kraków, 
Swoboda,5,,30-332,Kraków, 
Szaflarska,5,,30-501,Kraków, 
Tadeusza Rejtana,5,,30-510,Kraków, 
Wałowa,5,,30-704,Kraków, 
Łanowa,5,,30-725,Kraków, 
Świętej Kingi,5,,30-528,Kraków, 
Źródlana,5,,30-734,Kraków, 
Żeńców,5,,30-734,Kraków, 
Golikówka,50,,30-723,Kraków, 
Łanowa,50,,30-725,Kraków, 
Żeńców,50,,30-734,Kraków, 
Golikówka,50a,,30-723,Kraków, 
Łagiewnicka,50b,,30-417,Kraków, 
Golikówka,50c,,30-723,Kraków, 
Łagiewnicka,50c,,30-417,Kraków, 
Albatrosów,51,,30-716,Kraków, 
Golikówka,51,,30-723,Kraków, 
Jana Zamoyskiego,51,,30-519,Kraków, 
Kalwaryjska,51,,30-504,Kraków, 
Płaszowska,51,,30-713,Kraków, 
Rybitwy,51,,30-722,Kraków, 
Płaszowska,51a,,30-713,Kraków, 
Płaszowska,51b,,30-713,Kraków, 
Łanowa,52,,30-725,Kraków, 
Łagiewnicka,52a,,30-417,Kraków, 
Łagiewnicka,52b,,30-417,Kraków, 
Albatrosów,53,,30-716,Kraków, 
Jana Zamoyskiego,53,,30-519,Kraków, 
Kalwaryjska,53,,30-504,Kraków, 
Płaszowska,53,,30-713,Kraków, 
Rybitwy,53,,30-722,Kraków, 
Golikówka,54,,30-723,Kraków, 
Golikówka,54a,,30-723,Kraków, 
Albatrosów,55,,30-716,Kraków, 
Kalwaryjska,55,,30-504,Kraków, 
Płaszowska,55,,30-713,Kraków, 
Golikówka,56,,30-723,Kraków, 
Golikówka,57,,30-723,Kraków, 
Kalwaryjska,57,,30-504,Kraków, 
Strażacka,57,,30-737,Kraków, 
Łanowa,57,,30-725,Kraków, 
Łanowa,57a,,30-725,Kraków, 
Golikówka,58,,30-723,Kraków, 
Golikówka,59,,30-723,Kraków, 
Kalwaryjska,59,,30-504,Kraków, 
Kacza,5a,,30-735,Kraków, 
Antoniego Józefa Madalińskiego,6,,30-303,Kraków, 
Dąbrówki,6,,30-550,Kraków, 
Grochowa,6,,30-731,Kraków, 
Gromadzka,6,,30-714,Kraków, 
Hetmańska,6,,30-528,Kraków, 
Ignacego Krasickiego,6,,30-503,Kraków, 
Jana Długosza,6,,30-512,Kraków, 
Jana Heweliusza,6,,30-726,Kraków, 
Jana Tarnowskiego,6,,30-528,Kraków, 
Koźlarska,6,,30-711,Kraków, 
Krzywda,6,,30-710,Kraków, 
Paproci,6,,30-714,Kraków, 
Plac Emila Serkowskiego,6,,30-512,Kraków, 
Powroźnicza,6,,30-307,Kraków, 
Przedwiośnie,6,,30-502,Kraków, 
Przy Cegielni,6,,30-736,Kraków, 
Tadeusza Romanowicza,6,,30-702,Kraków, 
Romualda Traugutta,6,,30-549,Kraków, 
Stróża Rybna,6,,30-714,Kraków, 
Turecka,6,,30-332,Kraków, 
Zaułek,6,,30-703,Kraków, 
Łanowa,6,,30-725,Kraków, 
Ślusarska,6,,30-710,Kraków, 
Świętej Kingi,6,,30-528,Kraków, 
Źródlana,6,,30-734,Kraków, 
Żeńców,6,,30-734,Kraków, 
Bolesława Limanowskiego,60,,30-551,Kraków, 
Golikówka,60,,30-723,Kraków, 
Golikówka,61,,30-723,Kraków, 
Jana Zamoyskiego,61,,30-519,Kraków, 
Strażacka,61,,30-737,Kraków, 
Strażacka,61a,,30-737,Kraków, 
Bolesława Limanowskiego,62,,30-551,Kraków, 
Golikówka,62,,30-723,Kraków, 
Golikówka,63,,30-723,Kraków, 
Kalwaryjska,63,,30-504,Kraków, 
Strażacka,63,,30-737,Kraków, 
Golikówka,65,,30-723,Kraków, 
Kalwaryjska,65,,30-504,Kraków, 
Płaszowska,65,,30-713,Kraków, 
Strażacka,65,,30-737,Kraków, 
Golikówka,67,,30-723,Kraków, 
Kalwaryjska,67,,30-504,Kraków, 
Strażacka,67,,30-737,Kraków, 
Łanowa,67,,30-725,Kraków, 
Kalwaryjska,69,,30-504,Kraków, 
Strażacka,69,,30-737,Kraków, 
Łanowa,69,,30-725,Kraków, 
Józefa Rzebika,6a,,30-725,Kraków, 
Stróża Rybna,6a,,30-714,Kraków, 
Zaułek,6a,,30-703,Kraków, 
Krzywda,6c,,30-710,Kraków, 
Dąbrówki,7,,30-550,Kraków, 
Golikówka,7,,30-723,Kraków, 
Gromadzka,7,,30-714,Kraków, 
Hetmańska,7,,30-528,Kraków, 
Ignacego Krasickiego,7,,30-513,Kraków, 
Jana Długosza,7,,30-512,Kraków, 
Jana Heweliusza,7,,30-726,Kraków, 
Jana Tarnowskiego,7,,30-528,Kraków, 
Janowa Wola,7,,30-550,Kraków, 
Kacza,7,,30-735,Kraków, 
Koszykarska,7,,30-717,Kraków, 
Koźlarska,7,,30-711,Kraków, 
Lipowa,7,,30-704,Kraków, 
Mariana Batki,7,,30-735,Kraków, 
Na Dołach,7,,30-704,Kraków, 
Orawska,7,,30-501,Kraków, 
Paproci,7,,30-714,Kraków, 
Plac Emila Serkowskiego,7,,30-512,Kraków, 
Powroźnicza,7,,30-307,Kraków, 
Powstańców Wielkopolskich,7,,30-553,Kraków, 
Płaszowska,7,,30-713,Kraków, 
Romualda Traugutta,7,,30-549,Kraków, 
Sarmacka,7,,30-711,Kraków, 
Seweryna Goszczyńskiego,7,,30-724,Kraków, 
Strażacka,7,,30-737,Kraków, 
Szaflarska,7,,30-501,Kraków, 
Szklarska,7,,30-713,Kraków, 
Tadeusza Rejtana,7,,30-510,Kraków, 
Wałowa,7,,30-704,Kraków, 
Władysława Warneńczyka,7,,30-520,Kraków, 
Zabłocie,7,,30-701,Kraków, 
Ślusarska,7,,30-710,Kraków, 
Świętej Kingi,7,,30-528,Kraków, 
Źródlana,7,,30-734,Kraków, 
Żeńców,7,,30-734,Kraków, 
Golikówka,71,,30-723,Kraków, 
Rybitwy,71,,30-722,Kraków, 
Strażacka,71,,30-737,Kraków, 
Łanowa,71,,30-725,Kraków, 
Golikówka,73,,30-723,Kraków, 
Kalwaryjska,73,,30-504,Kraków, 
Rybitwy,73,,30-722,Kraków, 
Strażacka,73,,30-737,Kraków, 
Łanowa,73,,30-725,Kraków, 
Golikówka,73a,,30-723,Kraków, 
Kalwaryjska,75,,30-504,Kraków, 
Rybitwy,75,,30-722,Kraków, 
Strażacka,75,,30-737,Kraków, 
Golikówka,77,,30-723,Kraków, 
Kalwaryjska,77,,30-504,Kraków, 
Rybitwy,77,,30-722,Kraków, 
Golikówka,77a,,30-723,Kraków, 
Łanowa,78,,30-725,Kraków, 
Rybitwy,78c,,30-722,Kraków, 
Golikówka,79,,30-723,Kraków, 
Kalwaryjska,79,,30-504,Kraków, 
Rybitwy,79,,30-722,Kraków, 
Janowa Wola,7a,,30-550,Kraków, 
Koszykarska,7a,,30-717,Kraków, 
Paproci,7a,,30-714,Kraków, 
Powstańców Wielkopolskich,7a,,30-553,Kraków, 
Wałowa,7a,,30-704,Kraków, 
Barska,8,,30-307,Kraków, 
Dąbrówki,8,,30-550,Kraków, 
Gliniana,8,,30-732,Kraków, 
Gromadzka,8,,30-714,Kraków, 
Hetmańska,8,,30-528,Kraków, 
Jana Długosza,8,,30-512,Kraków, 
Jana Heweliusza,8,,30-726,Kraków, 
Jana Tarnowskiego,8,,30-528,Kraków, 
Koszykarska,8,,30-717,Kraków, 
Krzemionki,8,,30-525,Kraków, 
Paproci,8,,30-714,Kraków, 
Plac Emila Serkowskiego,8,,30-512,Kraków, 
Przedwiośnie,8,,30-502,Kraków, 
Przy Cegielni,8,,30-736,Kraków, 
Romualda Traugutta,8,,30-549,Kraków, 
Seweryna Goszczyńskiego,8,,30-724,Kraków, 
Stanisława Klimeckiego,8,,30-705,Kraków, 
Stróża Rybna,8,,30-714,Kraków, 
Tadeusza Rejtana,8,,30-510,Kraków, 
Turecka,8,,30-332,Kraków, 
Władysława Warneńczyka,8,,30-520,Kraków, 
Ślusarska,8,,30-710,Kraków, 
Źródlana,8,,30-734,Kraków, 
Żeńców,8,,30-734,Kraków, 
Łanowa,80,,30-725,Kraków, 
Rybitwy,81,,30-722,Kraków, 
Golikówka,83,,30-723,Kraków, 
Rybitwy,83,,30-736,Kraków, 
Golikówka,85,,30-723,Kraków, 
Rybitwy,86,,30-722,Kraków, 
Rybitwy,88,,30-722,Kraków, 
Rybitwy,88a,,30-722,Kraków, 
Golikówka,89,,30-723,Kraków, 
Golikówka,89a,,30-723,Kraków, 
Romualda Traugutta,8a,,30-549,Kraków, 
Zaułek,8a,,30-703,Kraków, 
Dąbrówki,9,,30-550,Kraków, 
Golikówka,9,,30-723,Kraków, 
Gromadzka,9,,30-714,Kraków, 
Ignacego Krasickiego,9,,30-513,Kraków, 
Jana Długosza,9,,30-512,Kraków, 
Jana Heweliusza,9,,30-726,Kraków, 
Janowa Wola,9,,30-550,Kraków, 
Kacza,9,,30-735,Kraków, 
Kormoranów,9,,30-737,Kraków, 
Koszykarska,9,,30-717,Kraków, 
Kozia,9,,30-733,Kraków, 
Koźlarska,9,,30-711,Kraków, 
Mariana Batki,9,,30-735,Kraków, 
Motyla,9,,30-733,Kraków, 
Paproci,9,,30-714,Kraków, 
Plac Emila Serkowskiego,9,,30-512,Kraków, 
Podskale,9,,30-522,Kraków, 
Płaszowska,9,,30-713,Kraków, 
Romana Kiełkowskiego,9,,30-704,Kraków, 
Romualda Traugutta,9,,30-549,Kraków, 
Sarmacka,9,,30-711,Kraków, 
Seweryna Goszczyńskiego,9,,30-724,Kraków, 
Stróża Rybna,9,,30-714,Kraków, 
Szaflarska,9,,30-501,Kraków, 
Szklarska,9,,30-713,Kraków, 
Wałowa,9,,30-704,Kraków, 
Łanowa,9,,30-725,Kraków, 
Świętej Kingi,9,,30-528,Kraków, 
Źródlana,9,,30-734,Kraków, 
Żeńców,9,,30-734,Kraków, 
Rybitwy,90,,30-722,Kraków, 
Golikówka,91,,30-723,Kraków, 
Golikówka,91a,,30-723,Kraków, 
Golikówka,91b,,30-723,Kraków, 
Golikówka,91d,,30-723,Kraków, 
Rybitwy,92,,30-722,Kraków, 
Rybitwy,94,,30-722,Kraków, 
Rybitwy,94a,,30-722,Kraków, 
Golikówka,95,,30-738,Kraków, 
Rybitwy,96,,30-722,Kraków, 
Golikówka,97,,30-738,Kraków, 
Rybitwy,98,,30-722,Kraków, 
Rybitwy,98a,,30-722,Kraków, 
Paproci,9a,,30-714,Kraków, 
Plac Emila Serkowskiego,9a,,30-512,Kraków, 
Saska,9a,,30-715,Kraków, 
Zabłocie,9a,,30-701,Kraków, 
Łanowa,9a,,30-725,Kraków, 
Paproci,9b,,30-714,Kraków, 
Sarmacka,9b,,30-711,Kraków, 
Sarmacka,9c,,30-711,Kraków, 
Sarmacka,9d,,30-711,Kraków, 
Odrzańska,5,,30-408,, 
